config.name,config.description,config.content.factory,config.content.factory_path,config.content.factory_args,config.content.ansatz_name,config.content.loss,config.content.loss_path,config.content.variable_args.scale,config.content.variable_args.n,config.content.variable_args.theta,config.content.variable_args.weights,config.content.static_args.a,config.content.static_args.has_vanishing_endpoints,args.a,args.has_vanishing_endpoints,args.scale,args.n,args.theta,args.weights,results.nit,results.nfev,results.njev,results.nhev,results.cg_niter,results.cg_stop_cond,results.fun,results.grad,results.lagrangian_grad,results.constr,results.jac,results.constr_nfev,results.constr_njev,results.constr_nhev,results.v,results.method,results.x,results.optimality,results.constr_violation,results.execution_time,results.tr_radius,results.constr_penalty,results.status,results.niter,results.success,results.message
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,0.78539816339,equal,10,55,11,0,9,1,1.702992767655301,[0.31623656 0.34018611 0.33904758 0.037688  ],[-1.19232457e-07  3.08419367e-05 -3.08419364e-05  1.19232455e-07],"[array([7.35567163e-12]), array([-7.48429511e-14]), array([7.84858289e-13])]","[array([[0.5       , 0.99957094, 0.99957095, 0.5       ]]), array([[3.98942280e+00, 1.54227899e-02, 8.91090018e-10, 8.47032947e-22]]), array([[0.00000000e+00, 9.83440362e-10, 1.54227899e-02, 3.98942280e+00]])]","[55, 55, 55]","[0, 0, 0]","[0, 0, 0]","[array([-0.33973518]), array([-0.03668929]), array([0.03313254])]",equality_constrained_sqp,[ 0.00915261 -2.36751157  3.36987918 -0.01302768],3.084193665525031e-05,7.355671627351512e-12,77.80871915817261,6.7595744235544295,1.0,1,10,True,`gtol` termination condition is satisfied.
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,0.78539816339,covariance,16,80,16,0,15,1,-0.19110260959999423,[0.32958304 0.38079671 0.37985405 0.04540968],[ 3.01425283e-07 -7.79698731e-05  7.79698744e-05 -3.01425293e-07],"[array([1.16925802e-10]), array([-5.48418707e-13]), array([-6.29885033e-13])]","[array([[0.5       , 0.99957095, 0.99957094, 0.50000001]]), array([[ 3.98942280e+00,  1.54227899e-02,  8.91090025e-10,
        -0.00000000e+00]]), array([[0.00000000e+00, 8.17601139e-10, 1.54227900e-02, 3.98942280e+00]])]","[80, 80, 80]","[0, 0, 0]","[0, 0, 0]","[array([-0.38049928]), array([-0.03492563]), array([0.03630592])]",equality_constrained_sqp,[ 0.00880727 -2.27818318  3.28055079 -0.01268235],7.796987436217495e-05,1.1692580237365746e-10,39.99678182601929,8.638082811790156,1.0,1,16,True,`gtol` termination condition is satisfied.
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,0.78539816339,variance,5,25,5,0,4,1,1.004565342663903,[0.00848316 0.01715825 0.01730905 0.00313227],[ 3.31458741e-07 -8.57386466e-05  8.57386483e-05 -3.31458748e-07],"[array([4.85255924e-09]), array([-3.78375171e-13]), array([9.23745073e-11])]","[array([[0.5       , 0.99957095, 0.99957093, 0.5       ]]), array([[ 3.98942280e+00,  1.54227900e-02,  8.91090021e-10,
        -0.00000000e+00]]), array([[0.00000000e+00, 9.31322575e-10, 1.54227900e-02, 3.98942280e+00]])]","[25, 25, 25]","[0, 0, 0]","[0, 0, 0]","[array([-0.01725195]), array([3.58822284e-05]), array([0.00137698])]",equality_constrained_sqp,[ 0.00198978 -0.51469876  1.51706638 -0.00586486],8.57386483418248e-05,4.852559243317955e-09,8.251737117767334,4.407495222920772,1.0,1,5,True,`gtol` termination condition is satisfied.
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,0.78539816339,deterministic,10,50,10,0,9,1,0.7791119100516531,[0.19327707 0.28097157 0.28040318 0.04284634],[ 2.54562386e-08 -6.58478168e-06  6.58478173e-06 -2.54562390e-08],"[array([-1.75061077e-11]), array([9.47547929e-14]), array([1.60815805e-13])]","[array([[0.49999999, 0.99957094, 0.99957093, 0.5       ]]), array([[ 3.98942280e+00,  1.54227899e-02,  8.91090017e-10,
        -0.00000000e+00]]), array([[0.00000000e+00, 8.28688974e-10, 1.54227900e-02, 3.98942280e+00]])]","[50, 50, 50]","[0, 0, 0]","[0, 0, 0]","[array([-0.28089444]), array([-0.01324247]), array([0.0244649])]",equality_constrained_sqp,[ 0.01737886 -4.49540226  5.49776988 -0.02125394],6.584781728193804e-06,1.750610767459193e-11,27.666985511779785,15.873569570080118,1.0,1,10,True,`gtol` termination condition is satisfied.
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,0.78539816339,variance_plus_deterministic,14,80,16,0,13,1,2.040025443486609,[0.18808618 0.28711345 0.28652149 0.04580015],[-8.09935664e-08  2.09506581e-05 -2.09506580e-05  8.09935667e-08],"[array([1.64339653e-11]), array([3.39115945e-13]), array([1.94268213e-12])]","[array([[0.5       , 0.99957094, 0.99957095, 0.49999999]]), array([[ 3.98942280e+00,  1.54227900e-02,  8.91090023e-10,
        -0.00000000e+00]]), array([[0.00000000e+00, 7.13952542e-10, 1.54227899e-02, 3.98942280e+00]])]","[80, 80, 80]","[0, 0, 0]","[0, 0, 0]","[array([-0.28704338]), array([-0.01117068]), array([0.02449518])]",equality_constrained_sqp,[ 0.01512881 -3.91338016  4.91574778 -0.01900389],2.0950658105891154e-05,1.6433965299711417e-11,78.43092036247253,2.3687196994610504,1.0,1,14,True,`gtol` termination condition is satisfied.
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,1.57079632679,equal,12,65,13,0,11,1,1.9316274620359712,[0.41029055 0.2478026  0.24623624 0.00249425],[ 1.96066920e-08 -5.07167564e-06  5.07167566e-06 -1.96066920e-08],"[array([-1.70152781e-12]), array([1.48666716e-13]), array([-5.08787457e-13])]","[array([[0.5       , 0.99957095, 0.99957094, 0.5       ]]), array([[ 3.9894228e+00,  1.5422790e-02,  8.9109002e-10, -0.0000000e+00]]), array([[0.00000000e+00, 7.56570692e-10, 1.54227899e-02, 3.98942280e+00]])]","[65, 65, 65]","[0, 0, 0]","[0, 0, 0]","[array([-0.24680448]), array([-0.07191223]), array([0.03030713])]",equality_constrained_sqp,[ 0.00475887 -1.23097892  2.23334653 -0.00863394],5.07167565635101e-06,1.701527807540515e-12,86.39288568496704,3.3575483138828894,1.0,1,12,True,`gtol` termination condition is satisfied.
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,1.57079632679,covariance,12,65,13,0,11,1,0.07213824534937235,[0.41016588 0.27727937 0.27570917 0.00334191],[ 4.92341495e-09 -1.27354292e-06  1.27354292e-06 -4.92341490e-09],"[array([-2.36477504e-13]), array([-5.8606021e-15]), array([-3.74908438e-14])]","[array([[0.5       , 0.99957094, 0.99957094, 0.5       ]]), array([[3.98942280e+00, 1.54227900e-02, 8.91090025e-10, 7.94093388e-22]]), array([[0.00000000e+00, 1.16958666e-09, 1.54227900e-02, 3.98942280e+00]])]","[65, 65, 65]","[0, 0, 0]","[0, 0, 0]","[array([-0.27634772]), array([-0.06817829]), array([0.03379736])]",equality_constrained_sqp,[ 0.00461755 -1.19442526  2.19679288 -0.00849263],1.273542916884504e-06,2.3647750424515834e-13,45.98561692237854,2.6858336544687837,1.0,1,12,True,`gtol` termination condition is satisfied.
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,1.57079632679,variance,8,40,8,0,7,1,1.0552732595130223,[0.08867845 0.17948031 0.17931472 0.03061613],[ 1.13787332e-07 -2.94334425e-05  2.94334421e-05 -1.13787330e-07],"[array([1.80028659e-10]), array([-5.27503978e-15]), array([-1.41456291e-12])]","[array([[0.5       , 0.99957093, 0.99957094, 0.49999999]]), array([[3.98942280e+00, 1.54227900e-02, 8.91090015e-10, 7.94093388e-22]]), array([[0.00000000e+00, 9.31322575e-10, 1.54227900e-02, 3.98942280e+00]])]","[40, 40, 40]","[0, 0, 0]","[0, 0, 0]","[array([-0.17959112]), array([0.00028005]), array([0.01483405])]",equality_constrained_sqp,[ 0.00178893 -0.46274312  1.46511073 -0.005664  ],2.9433442484798813e-05,1.800286586473021e-10,18.463624954223633,4.392203594473095,1.0,1,8,True,`gtol` termination condition is satisfied.
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,1.57079632679,deterministic,14,80,16,0,13,1,0.9723125424669143,[ 0.15519873  0.10224397  0.10143684 -0.02340251],[-2.25526196e-07  5.83370068e-05 -5.83370070e-05  2.25526195e-07],"[array([-2.5651703e-12]), array([-9.97292209e-13]), array([-8.65002514e-13])]","[array([[0.49999999, 0.99957094, 0.99957094, 0.5       ]]), array([[ 3.98942280e+00,  1.54227899e-02,  8.91090020e-10,
        -0.00000000e+00]]), array([[0.00000000e+00, 1.01758740e-09, 1.54227899e-02, 3.98942280e+00]])]","[80, 80, 80]","[0, 0, 0]","[0, 0, 0]","[array([-0.10182616]), array([-0.02614059]), array([0.01862821])]",equality_constrained_sqp,[ 0.00884548 -2.28806532  3.29043294 -0.01272055],5.833700697220888e-05,2.565170298396424e-12,44.810975313186646,1.0144830007935555,1.0,1,14,True,`gtol` termination condition is satisfied.
gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianFactory,pulse_opt.pulses.gaussian_factory,"['scale', 'n', 'has_vanishing_endpoints']",Gaussian superposition,GaussianLoss,pulse_opt.integrals.losses,"[0.1, 0.2, 0.3, 0.4, 0.5]","[4, 8, 16, 32]","[0.78539816339, 1.57079632679, 2.35619449019, 3.14159265359]","['equal', 'covariance', 'variance', 'deterministic', 'variance_plus_deterministic']",1.0,True,1.0,True,0.1,4,1.57079632679,variance_plus_deterministic,8,40,8,0,7,1,2.2661506918828587,[0.20314679 0.23249614 0.23160895 0.00600687],[-2.41725302e-07  6.25272399e-05 -6.25272401e-05  2.41725302e-07],"[array([5.56599211e-11]), array([-5.23897286e-13]), array([-5.11209131e-13])]","[array([[0.5       , 0.99957094, 0.99957094, 0.50000001]]), array([[ 3.98942280e+00,  1.54227900e-02,  8.91090021e-10,
        -0.00000000e+00]]), array([[0.00000000e+00, 9.19342359e-10, 1.54227899e-02, 3.98942280e+00]])]","[40, 40, 40]","[0, 0, 0]","[0, 0, 0]","[array([-0.23219671]), array([-0.02181987]), array([0.02759591])]",equality_constrained_sqp,[ 0.0078326  -2.02606259  3.0284302  -0.01170767],6.25272401133495e-05,5.56599211165576e-11,37.82883429527283,5.098364786191318,1.0,1,8,True,`gtol` termination condition is satisfied.
